Type,Method,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Blend_L,Blend_A,Blend_B,CompensatedBlend_L,CompensatedBlend_a,CompensatedBlend_b,BGLValue,FGLValue,NuetralValue,Region,Blend_Original_Distance,ComBlend_Original_Distance,Accuracy
BP,TD,0x32252c,14.30647988,8.425655622,-2.12945129,37.05619276,74.21336566,-73.31288091,34.83264358,75.72128356,-96.39833896,38.19606101,71.19430484,-92.16868666,36.48643628,74.30414784,-98.91262127,0,0,1,5,7.049544082,3.32639737,52.81%
BP,TD,0xd4aa00,71.72807924,2.00251253,79.47601408,57.50049716,18.87474979,-28.12385882,50.36981112,23.64609592,-53.49236199,85.57235418,14.11216469,-7.794494465,76.37547998,33.73225892,-40.73193108,1,1,1,5,56.67472354,26.73559145,52.83%
BP,TD,0xcc891a,62.79081426,17.1984926,64.87891672,52.76673023,18.9318322,13.61312988,41.20022234,16.56565692,-2.612723415,74.21960932,19.76951838,37.15174875,64.88444425,26.28219799,2.778578861,1,1,1,1,47.71084705,22.50429817,52.83%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,62.06832742,13.62213872,37.48048933,52.21946441,6.078935507,28.94446023,56.76829774,11.61622487,-10.20952825,67.27786407,3.3215088,17.25445247,0,1,1,1,35.83718456,16.88711983,52.88%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,66.72559632,-4.913727447,-28.73647253,62.93164438,4.716625862,-54.37726665,68.57180543,8.267709352,-47.94281609,63.81756504,8.658442001,-52.7267149,0,1,1,4,9.264111648,4.364297307,52.89%
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,51.76346361,77.20551846,-67.46946633,48.01973818,88.91400969,-89.62114106,61.92125792,83.06239329,-65.65300358,54.10178523,80.83683011,-79.13485305,1,1,1,5,28.95105315,13.63364144,52.91%
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,51.76346361,77.20551846,-67.46946633,48.01973818,88.91400969,-89.62114106,61.92125792,83.06239329,-65.65300358,54.10178523,80.83683011,-79.13485305,1,1,1,5,28.95105315,13.63364144,52.91%
BP,TD,0x213785,25.01743187,22.19335206,-48.55347934,62.06603567,13.2574514,-51.88830453,58.86308918,37.25171208,-70.92570832,62.60973892,37.1168307,-64.46596738,60.49026469,35.92126884,-68.1202333,0,1,1,4,8.260317005,3.88628084,52.95%
BP,TD,0x766d9b,48.78080436,13.78706746,-24.1840471,76.05403957,-66.34667363,37.52937041,76.05391358,-68.66121783,40.22608149,85.4340397,-44.46414235,12.67860311,91.16939878,-61.50651964,37.11066977,1,1,1,3,34.81862742,16.37598883,52.97%
BP,TD,0xa44881,44.50576959,46.05711062,-14.41293117,52.53676494,42.44951406,-42.7661974,45.93405851,52.48888691,-70.59889394,64.38788357,60.51046905,-61.40020073,56.93006369,54.15563567,-66.92790188,1,1,1,5,21.00394017,9.869379667,53.01%
BP,TD,0xa44881,44.50576959,46.05711062,-14.41293117,52.53676494,42.44951406,-42.7661974,45.93405851,52.48888691,-70.59889394,64.38788357,60.51046905,-61.40020073,56.93006369,54.15563567,-66.92790188,1,1,1,5,21.00394017,9.869379667,53.01%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,76.29055387,-4.981685651,-23.52600277,73.99425425,1.237448225,-44.83749267,95.75265548,2.284628343,-7.323007795,83.69574655,7.670198596,-28.11078182,1,1,1,4,43.38042399,20.37847114,53.02%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,75.96082075,-68.4708374,51.90967259,75.90631711,-73.30123051,55.64885406,85.40284581,-74.86280724,57.0292361,75.88783419,-67.70799613,53.47236291,1,1,1,3,10.16496388,4.772711326,53.05%
BP,TD,0xcc891a,62.79081426,17.1984926,64.87891672,85.71092716,-9.361447722,9.200716803,83.75707221,-22.84219227,-6.581366321,98.00817201,-8.070466844,14.32904611,91.47206224,-12.40785101,-2.039545831,1,1,0,2,29.30090554,13.74862473,53.08%
BP,TD,0x4b4448,28.94227574,3.851045134,-1.210267161,52.29306392,57.14002397,-5.372662668,42.29239019,56.57732907,-24.49269497,49.98435359,44.63472939,-20.95461963,47.24952805,50.63249253,-25.7440141,0,1,1,6,11.9478534,5.604526571,53.09%
BP,TD,0x4b4448,28.94227574,3.851045134,-1.210267161,52.29306392,57.14002397,-5.372662668,42.29239019,56.57732907,-24.49269497,49.98435359,44.63472939,-20.95461963,47.24952805,50.63249253,-25.7440141,0,1,1,6,11.9478534,5.604526571,53.09%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,61.98358332,-37.96381748,18.14059906,57.39554829,-43.32946481,11.44063503,68.70052921,-29.49299178,-4.83893546,65.63952142,-35.95725039,8.970244588,1,1,1,3,24.17178096,11.33205486,53.12%
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,87.04696432,-45.04654557,84.31993756,86.18116005,-63.80638919,85.77311927,90.80296813,-32.45354007,70.03726027,94.99671711,-55.77793184,74.89112909,1,1,1,2,33.44446372,15.66291116,53.17%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,48.33687506,4.373336072,-13.66709929,40.76759906,5.627331876,-30.96060971,60.7153808,3.086120098,-21.84036689,52.76293614,5.176071421,-27.53628099,1,0,0,4,17.20749596,8.051909696,53.21%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,61.94896387,61.64720144,-47.37677699,57.57860437,73.16355662,-73.1403373,69.83477446,36.30192208,-52.00900955,62.29602175,51.36630689,-65.00685905,1,1,1,5,39.59330909,18.5152502,53.24%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,39.07426328,-9.776085623,23.54959494,29.75053513,-12.70230303,10.35161159,56.89472173,-36.66793175,31.25080668,50.88550753,-18.25177104,14.97812446,1,0,1,2,34.46740949,16.11809629,53.24%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,39.07426328,-9.776085623,23.54959494,29.75053513,-12.70230303,10.35161159,56.89472173,-36.66793175,31.25080668,50.88550753,-18.25177104,14.97812446,1,0,1,2,34.46740949,16.11809629,53.24%
BP,TD,0x50345f,25.69346046,23.21158418,-22.45894269,57.30109722,-28.47747437,42.34052481,50.55238939,-39.70167697,31.85949686,56.42000061,-21.99944878,13.66279038,62.43017514,-41.48708347,29.06303224,0,1,1,2,27.55726591,12.87492089,53.28%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,43.22714833,17.77162353,-47.15613991,37.71650384,34.40102462,-70.48532488,51.40228084,30.34703228,-54.66755615,47.83867875,35.82551949,-64.9106644,0,0,1,4,15.71114785,7.336439125,53.30%
BP,TD,0x454d91,34.91640441,17.86807911,-40.21805392,79.46814421,-74.5498403,56.64242858,80.6079608,-79.43114917,63.9990112,85.69632028,-63.06756372,24.34171384,92.61089138,-74.9824415,44.98593103,0,1,1,3,36.71487622,17.13955197,53.32%
BP,TD,0x8c9f29,62.52076299,-22.90277981,57.6760033,52.52286719,47.18233345,-14.4291086,42.80841319,46.18072489,-35.63082376,74.75900536,9.790689456,2.653449052,73.84016525,35.21221686,-36.46690411,1,1,1,6,58.70671553,27.39530524,53.34%
BP,TD,0xac4759,44.21220949,44.46617137,11.06202252,52.76673023,18.9318322,13.61312988,41.20022234,16.56565692,-2.612723415,61.39064644,37.03865144,5.368258783,58.39652239,19.60004466,-0.195970916,1,1,1,1,28.32620617,13.18876108,53.44%
BP,TD,0x3b7e38,47.45622256,-38.23279275,33.25689312,47.99356236,-34.40662389,52.17791809,41.13654266,-32.29158093,28.35284253,62.78103506,-50.01779068,45.91014523,52.47563786,-40.07824066,34.15422932,1,0,1,2,20.07839109,9.335781826,53.50%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,32.73275041,59.53359956,-49.04785681,26.46237941,56.28043878,-66.68791189,44.65698744,45.33545448,-49.74922627,41.01320242,50.50588653,-69.01666944,0,0,1,5,23.55454656,10.94622482,53.53%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,71.61475063,18.4415479,32.91773618,62.68030804,11.98902593,21.83277661,80.14927479,9.689784633,13.27699348,70.7128243,15.25765777,19.13564854,1,1,1,1,19.58705529,9.081837445,53.63%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,85.82154876,-14.60297949,56.95851031,82.92139645,-33.40023485,61.73034825,89.80592022,-28.95686834,32.10040941,94.40206693,-32.17666141,53.2107935,1,1,1,1,26.05365451,12.07297019,53.66%
