Type,Method,Bg_RRGGBB, Bg_L,Bg_a,Bg_b,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Bg_ND_RRGGBB,Bg_ND_L,Bg_ND_a,Bg_ND_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Com_Fg_L,Com_Fg_a,Com_Fg_b,GammutFlag,ComS_Fg_L,ComS_Fg_a,ComS_Fg_b,Measured_L,Measured_a,Measured_b,BGLValue,FGLValue,NuetralValue,Region,Distance
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,47.60231307,-35.60858745,3.82420606,41.93806722,-25.43252288,-4.872388927,60.05201885,41.48666777,47.00215031,0,60.05201885,41.48666777,47.00215031,77.77452208,26.29502105,16.58915732,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,33.44222207,42.93606577,2.999727112,23.90152175,32.32769093,-8.987687215,67.21790932,2.571096622,109.3058864,1,67.21790932,2.571096622,109.3058864,79.21949534,2.363510856,70.88162434,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,85.83828808,-38.18172057,47.451204,84.8815179,-59.72504474,45.40106738,55.07214243,-223.8175483,7.724902755,1,55.07214243,-223.8175483,7.724902755,75.85392951,-5.379310211,31.82373072,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,90.31440859,-52.74367569,77.30321303,91.03483588,-77.77874834,84.68998773,63.6064013,-203.157168,52.87351474,1,63.6064013,-203.157168,52.87351474,83.14685759,-21.44549657,74.70759764,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,16.38186199,-0.653755638,-8.799803371,8.567776789,5.641339134,-17.16336327,71.20681814,18.3099284,81.94321196,0,71.20681814,18.3099284,81.94321196,80.92191387,12.46830145,68.44719264,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,85.90117827,-5.02084968,23.53538991,83.28164357,-19.85620343,14.32865739,55.20111189,-45.18532322,-20.37421979,1,55.20111189,-45.18532322,-20.37421979,74.74286041,17.76338087,-22.54070475,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,29.80017701,13.29178683,-27.75388783,21.79926503,16.33591987,-40.92744433,68.39442719,15.56314057,59.9965046,0,68.39442719,15.56314057,59.9965046,79.09883328,15.19693812,52.16119077,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.37565479,32.82404726,13.77901027,45.73674994,29.87633364,-5.866777951,51.10001954,-11.61936106,21.24467469,0,51.10001954,-11.61936106,21.24467469,75.40153135,6.464501999,16.50492677,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,76.20791958,-18.81057896,47.27612703,71.87618331,-38.5818953,49.2594901,28.27886064,22.07360586,-16.62841382,0,28.27886064,22.07360586,-16.62841382,66.15923593,15.47268414,35.15427482,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,90.24558473,-52.5280609,18.39532389,92.49535561,-61.86051992,7.385469306,63.48353962,-203.3109339,-20.1574705,1,63.48353962,-203.3109339,-20.1574705,83.23675559,-4.295048503,9.044953706,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,90.26214506,-57.27909885,71.78863606,91.63997354,-82.49940796,80.17739492,63.51312263,-260.6367588,44.52683042,1,63.51312263,-260.6367588,44.52683042,82.48614309,-16.71711561,37.52675401,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,1.40539487,9.876966008,-23.18453895,10.10715853,0.053429388,-10.79067387,72.56731507,17.04577548,76.66315135,0,72.56731507,17.04577548,76.66315135,85.194959,17.79737019,13.23664691,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,52.81515572,4.58764431,23.11462444,43.95197016,-4.920337043,15.11265311,55.87385255,22.2504574,58.36740685,0,55.87385255,22.2504574,58.36740685,74.51481457,18.40517443,53.80885434,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,85.67232967,-28.96704715,-19.27855004,86.41235681,-19.63983431,-23.42697102,54.73031647,-138.3400571,-67.28543915,1,54.73031647,-138.3400571,-67.28543915,80.06697179,23.57993032,-34.36729002,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,76.05394276,-49.25252244,4.438835648,75.09220168,-45.79409281,-5.818585148,27.6019525,92.11030362,-70.34645799,1,27.6019525,92.11030362,-70.34645799,71.54818311,32.161889,-9.914559881,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,38.88008381,-24.07915244,39.23236262,29.83737204,-26.9017592,19.8560335,65.02211433,29.54852149,64.79000103,0,65.02211433,29.54852149,64.79000103,77.74492901,20.47402142,57.85475643,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,66.89512315,-23.62287386,33.14473019,61.84787444,-38.86920964,28.41642024,34.3368296,82.22893209,-3.367784307,1,34.3368296,82.22893209,-3.367784307,67.76186066,26.51694781,38.28578456,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,90.52655898,14.12713682,-14.11098996,90.01002255,14.29996209,-17.22409905,63.98374876,3.073494179,-54.71161223,0,63.98374876,3.073494179,-54.71161223,78.53747493,29.94359075,-37.00435356,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,10.52161675,12.06500212,-29.01373647,15.74748131,5.870983434,-21.51879277,71.87233222,16.8574205,95.82034096,1,71.87233222,16.8574205,95.82034096,83.91888868,13.80478607,30.33391291,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,56.23197488,72.64389941,26.33990029,49.31976407,65.82161849,15.42928411,52.42027887,-100.7509517,47.04369211,1,52.42027887,-100.7509517,47.04369211,78.45590173,-14.50757988,73.37716191,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,33.94123467,-40.1614685,33.97650107,26.73476538,-23.42224192,11.04145932,67.03959735,30.42050163,66.62527926,0,67.03959735,30.42050163,66.62527926,79.56826687,21.50030554,56.82472196,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,51.0584682,73.75093257,34.79060641,44.75190015,59.86653652,31.33116706,57.41036465,-63.46490868,86.8902938,1,57.41036465,-63.46490868,86.8902938,77.69754119,-16.36764635,71.67371894,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,71.53886889,-0.23386774,42.49185372,64.20541859,-12.81427197,39.58792072,13.75748345,89.43462135,-36.84142976,1,13.75748345,89.43462135,-36.84142976,68.09425248,20.3866084,11.35537343,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,20.13478953,-25.38877954,13.01728797,17.69095725,-14.84258933,0.754186585,70.62317756,21.8219195,71.57495228,0,70.62317756,21.8219195,71.57495228,82.44857958,17.0812509,54.01953608,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.17278483,57.09825121,-28.59761365,49.24040353,62.62163633,-53.42212925,51.34107443,-59.72862227,-29.95915771,1,51.34107443,-59.72862227,-29.95915771,82.62006512,-9.356267417,14.76180584,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,62.05622212,23.59347596,-0.242912915,52.70236173,20.16952684,-20.22839738,44.51288292,-2.372143101,-18.65975579,0,44.51288292,-2.372143101,-18.65975579,71.50743459,13.87228721,5.319947756,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.28684955,42.41342304,-9.925416598,47.54009971,42.98930702,-31.14954746,51.20591719,-27.90825675,-8.867849471,0,51.20591719,-27.90825675,-8.867849471,74.96347813,12.86751772,-10.63224989,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,85.64147233,-29.33050687,77.81972094,82.89746385,-48.42029226,82.95736004,54.6665176,-141.1156161,52.41991841,1,54.6665176,-141.1156161,52.41991841,75.35791483,-7.89557965,54.40298643,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,66.91877679,37.49859929,-37.67326169,62.05338042,47.60261863,-65.42520617,34.27258107,-83.71206873,-87.71759112,1,34.27258107,-83.71206873,-87.71759112,77.80409649,29.15115658,-38.26879916,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,60.4258175,-0.758620552,63.2115275,51.3303072,-11.4555968,49.5171579,47.06062372,33.41395692,44.2564292,0,47.06062372,33.41395692,44.2564292,67.84335554,21.43814966,54.77480125,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,38.80099767,12.35121186,-41.94988701,31.5666697,31.13768947,-63.00389144,65.05833051,15.49518242,14.8338812,0,65.05833051,15.49518242,14.8338812,86.25585391,-6.766142097,43.13641112,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,31.73044815,61.93760803,-41.16682396,28.24752503,47.31597734,-49.4326829,67.79742503,-6.140768962,35.57223082,0,67.79742503,-6.140768962,35.57223082,80.47677567,-4.035818981,58.89792274,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,95.22079565,-24.55964673,82.01754044,95.33121073,-45.90733727,93.73312003,71.8780589,-67.51263296,61.41103877,0,71.8780589,-67.51263296,61.41103877,81.59297965,-22.83720465,71.92283172,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,62.37573164,-4.918658992,23.78560592,55.3391438,-16.70839573,18.57993524,43.97430236,41.64787149,10.95082501,0,43.97430236,41.64787149,10.95082501,72.32864303,23.12545976,6.412854907,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,52.12150531,57.05893845,31.73691776,41.70463171,52.63749789,18.3339363,56.49789865,-37.43156778,89.70882468,1,56.49789865,-37.43156778,89.70882468,83.09919846,-13.28155569,35.55993541,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.51162585,13.82377075,-33.01536852,51.49060443,23.87350791,-59.81565854,50.93672683,14.33019564,-36.23874868,0,50.93672683,14.33019564,-36.23874868,74.20256019,21.42520226,-9.615132108,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,80.9337115,-62.62804789,62.29638851,81.0629457,-77.57498183,63.55273726,43.78045942,9.76069839,20.55270877,0,43.78045942,9.76069839,20.55270877,72.24854447,19.20559067,-3.49508491,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.57671559,-33.10004403,32.81643022,51.41055111,-41.90266141,27.65893068,50.85806018,56.70145491,53.00094504,0,50.85806018,56.70145491,53.00094504,73.87524813,30.85822884,42.12603642,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,90.44065826,-5.002038298,61.59630999,87.49229546,-19.92908275,64.60261388,74.26790618,-38.51263393,43.86962988,0,74.26790618,-38.51263393,43.86962988,78.29818286,-8.137489815,44.21775351,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,38.97191949,-23.55641272,8.971468767,31.52063369,-23.07737301,0.626849811,64.9798876,29.44002613,103.9302445,1,64.9798876,29.44002613,103.9302445,77.84546935,19.16319,61.0489804,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,90.39539347,-47.7488306,23.5523328,92.36037522,-59.68750693,12.31027366,63.75069127,-168.1651027,-14.28824792,1,63.75069127,-168.1651027,-14.28824792,83.38973616,3.905386177,-17.02979267,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,48.05081861,32.5043332,4.052872035,37.57186093,26.97238649,-10.54920044,59.73479654,-0.735130493,45.59749758,0,59.73479654,-0.735130493,45.59749758,83.48445324,-14.12471412,74.03665907,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,71.35417239,-15.5770833,-38.40823011,69.8383053,6.760536689,-52.0029219,15.27386517,121.8817781,-129.4236253,1,15.27386517,121.8817781,-129.4236253,73.90100589,44.45292725,-44.99826571,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,43.70229639,42.87066056,-85.83965395,43.92300435,79.67528314,-96.68447526,62.53396497,-5.641641597,-47.68108575,0,62.53396497,-5.641641597,-47.68108575,88.3092215,-2.801210818,-16.73687947,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,37.84208397,53.23922995,-15.5280787,30.08368183,38.54734388,-25.50031358,65.48672749,-7.224887621,52.46499453,0,65.48672749,-7.224887621,52.46499453,76.76978183,7.103457639,40.73212483,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.36667555,18.11582515,47.34441393,46.22432591,11.56478967,36.45948364,51.11075392,9.092926285,70.18820674,1,51.11075392,9.092926285,70.18820674,72.90506138,10.69406588,38.95351687,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.10016106,41.89279288,46.32605402,45.83896329,41.49842136,34.05592843,51.42662745,-26.40876915,72.50230296,1,51.42662745,-26.40876915,72.50230296,72.65421416,2.784279589,54.44480077,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,25.25890955,9.183200154,-0.044129443,17.57597016,9.055890527,-12.34339158,69.58674021,16.83168879,86.33604376,1,69.58674021,16.83168879,86.33604376,79.99927129,14.42250285,61.69608822,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,85.78970709,-0.195443252,-9.365630335,84.56611686,-3.180266061,-26.61014335,54.97230514,-32.63762418,-56.55357776,1,54.97230514,-32.63762418,-56.55357776,75.69950096,22.0153782,-30.54380261,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,43.37994787,22.31783438,37.21909972,32.30258667,16.0997209,19.26704927,62.71881686,9.373676562,67.78854938,0,62.71881686,9.373676562,67.78854938,76.95681818,13.55224072,62.16751643,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,66.69706606,-29.52828765,-14.48143266,63.24772368,-19.3071661,-31.85174103,34.86706886,87.96434443,-60.94301652,1,34.86706886,87.96434443,-60.94301652,71.56175753,34.5718635,-10.95368047,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,37.15341838,69.52803218,-49.15859685,33.29665491,58.02236555,-62.4211446,65.78248536,-18.37789185,10.91986831,0,65.78248536,-18.37789185,10.91986831,83.37920089,-1.152706652,4.043710421,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,66.76901601,33.14132789,-9.672258017,59.18661562,33.83236171,-32.17795865,34.67601878,-51.36931623,-56.01215705,1,34.67601878,-51.36931623,-56.01215705,70.89848901,18.69214032,-8.632754471,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,52.35084127,47.17025343,22.72548614,41.27169291,41.89088138,9.129010085,56.29416066,-23.11732375,59.97386689,0,56.29416066,-23.11732375,59.97386689,76.67295114,3.915564218,15.73282634,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,24.75062593,17.13185733,-37.15184394,19.51555628,27.53349945,-47.91996185,69.70325371,14.92880209,61.18200354,0,69.70325371,14.92880209,61.18200354,80.09515218,13.26675359,59.83350518,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,38.25496125,26.246023,-61.87627873,33.00590771,55.20031743,-88.5898896,65.30467873,8.736704628,-6.626218658,0,65.30467873,8.736704628,-6.626218658,80.57728983,7.363675688,11.94390473,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,81.00231959,-4.58058247,-4.735016254,78.30988384,-10.53668045,-26.38319516,43.9604323,-69.18214992,-61.67395265,1,43.9604323,-69.18214992,-61.67395265,72.9971229,21.7438118,-23.00726259,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.5219359,18.55927188,-5.002583752,48.93952586,13.52217149,-22.54204665,50.92428782,8.488087127,-3.90335194,0,50.92428782,8.488087127,-3.90335194,73.06932356,15.28297604,19.91936903,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,76.45791903,23.44033673,-28.38349786,73.29827773,28.18166954,-46.03745218,29.34028848,28.27363481,-103.8681705,1,29.34028848,28.27363481,-103.8681705,73.41556983,41.36114591,-45.83522444,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,34.29907653,18.38151574,4.30246645,24.01557327,10.32760154,-8.992925105,66.9090312,13.3042053,109.4645561,1,66.9090312,13.3042053,109.4645561,85.28125955,5.186183664,24.5399072,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,10.52161675,12.06500212,-29.01373647,15.74748131,5.870983434,-21.51879277,71.87233222,16.8574205,95.82034096,1,71.87233222,16.8574205,95.82034096,83.91888868,13.80478607,30.33391291,,,,,
AD,ND,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,43.53252982,9.39576638,-0.24354759,33.96204992,6.21229283,-11.10136168,62.63167597,17.06657731,56.25861677,0,62.63167597,17.06657731,56.25861677,75.1517309,17.51622711,55.35401702,,,,,
