Type,Method,Bg_RRGGBB, Bg_L,Bg_a,Bg_b,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Bg_ND_RRGGBB,Bg_ND_L,Bg_ND_a,Bg_ND_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Com_Fg_L,Com_Fg_a,Com_Fg_b,GammutFlag,ComS_Fg_L,ComS_Fg_a,ComS_Fg_b,Measured_L,Measured_a,Measured_b,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,57.57671559,-33.10004403,32.81643022,51.41055111,-41.90266141,27.65893068,55.09205319,-36.01458984,38.85585883,0,55.09205319,-36.01458984,38.85585883,48.77253777,-29.26213875,13.16843646,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,33.57859704,47.65552611,-43.08556088,25.29050266,48.65276654,-61.74798895,27.59633972,57.10936012,-48.25778433,0,27.59633972,57.10936012,-48.25778433,57.83718027,-24.37224912,-5.888918559,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,62.11989639,28.20187195,-32.94980735,55.8315736,35.90891972,-61.5285236,59.92852569,29.60711116,-33.77117469,0,59.92852569,29.60711116,-33.77117469,54.04821842,33.24561699,-53.08325372,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,90.39620751,-18.9767092,9.472264708,90.01465211,-30.60827584,-8.37192995,89.23503776,-19.45873214,10.21063733,0,89.23503776,-19.45873214,10.21063733,82.58260362,1.438474739,-30.02999376,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,33.95052024,3.266049876,42.58615579,26.03976763,0.812092656,6.246049376,28.07566377,4.004316423,21.43365273,0,28.07566377,4.004316423,21.43365273,26.98965073,3.661421622,-7.609046354,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,56.07516332,83.50864857,-30.4252248,50.66379888,81.23353995,-51.48249355,53.48003182,87.83535294,-31.40984507,0,53.48003182,87.83535294,-31.40984507,61.72318692,57.98555129,-43.92720959,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,61.97999027,-44.4232599,8.788560181,58.11290755,-40.29657546,2.268892184,59.7804037,-47.8103303,10.39500253,0,59.7804037,-47.8103303,10.39500253,50.96682031,-28.60718942,-1.148705617,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,71.37520302,51.99133769,-19.02629817,65.65122936,57.91934435,-44.84719646,69.63785309,53.70128377,-19.13718595,0,69.63785309,53.70128377,-19.13718595,74.55290202,28.71277506,-15.6888478,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,66.79015639,-0.270141584,-33.22603615,62.98171998,11.02732344,-61.84888519,64.84806453,-0.333723368,-33.89741513,0,64.84806453,-0.333723368,-33.89741513,59.91583184,23.63797556,-69.11063475,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,76.37208302,-0.139619093,37.71336635,70.69821363,-14.16829246,32.65519519,74.82246665,-0.184352395,40.83961932,0,74.82246665,-0.184352395,40.83961932,67.70249191,6.039909182,2.4110872,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,71.59414728,18.57066964,0.040056531,64.3023583,14.43153782,-19.3147131,69.86573563,19.23080208,0.729765615,0,69.86573563,19.23080208,0.729765615,62.17701773,28.77827715,-31.71166694,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,33.82172856,-34.20354915,33.60450527,25.42737825,-24.97199835,15.78124594,27.91005526,-49.28091462,28.99850709,1,27.91005526,-49.28091462,28.99850709,32.98423327,6.240373742,-33.47109174,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,76.37208302,-0.139619093,37.71336635,70.69821363,-14.16829246,32.65519519,74.82246665,-0.184352395,40.83961932,0,74.82246665,-0.184352395,40.83961932,67.70249191,6.039909182,2.4110872,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,90.26214506,-57.27909885,71.78863606,91.63997354,-82.49940796,80.17739492,89.09799468,-58.89164658,76.78888078,0,89.09799468,-58.89164658,76.78888078,84.56611686,-61.60266895,45.60283789,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,52.42024361,37.25877726,31.80660656,40.60568261,32.95403771,18.79373935,49.52184765,39.9751454,39.61619308,0,49.52184765,39.9751454,39.61619308,41.95356283,37.76382109,17.68066501,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,71.38870786,13.46744867,56.83721712,62.98171998,6.26042669,52.04265253,69.65191128,13.94792168,64.22051172,0,69.65191128,13.94792168,64.22051172,60.48038249,15.77912305,48.19973513,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,43.6079318,18.34611113,-27.82426969,35.73278542,22.25930353,-47.1814186,39.69779977,20.62060109,-29.59216363,0,39.69779977,20.62060109,-29.59216363,35.84917003,21.35608205,-42.05075372,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,85.83828808,-38.18172057,47.451204,84.8815179,-59.72504474,45.40106738,84.56887726,-39.33957467,50.44168847,0,84.56887726,-39.33957467,50.44168847,79.45419626,-46.38185492,37.18033818,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,25.25890955,9.183200154,-0.044129443,17.57597016,9.055890527,-12.34339158,15.49126686,14.62679623,5.563890249,0,15.49126686,14.62679623,5.563890249,21.1320794,11.22096434,-11.05868745,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,32.92719973,48.80619734,7.084447269,25.2140669,30.1294496,-5.133863089,26.74854888,58.87571318,13.65957275,0,26.74854888,58.87571318,13.65957275,45.94761972,15.85956164,-27.71404146,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,57.1048468,51.87801023,13.37215396,46.62487975,50.32541544,-2.066718845,54.5862692,54.78663586,15.8673126,0,54.5862692,54.78663586,15.8673126,61.27270804,20.72070943,15.24932975,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,31.64230536,56.63580683,5.405361848,26.15719775,32.89509219,-2.697608038,25.04198279,68.84070367,11.61246437,1,25.04198279,68.84070367,11.61246437,41.64206226,10.47887727,-4.232122588,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,51.25964076,67.35009519,63.7531634,44.14676132,57.85573538,38.57198821,48.25323597,71.90723628,63.96894613,0,48.25323597,71.90723628,63.96894613,63.99863998,12.67971956,53.91724168,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,66.6854627,37.50290352,46.54471068,56.09279989,35.97228358,35.56037471,64.73827037,39.02704764,53.01430038,0,64.73827037,39.02704764,53.01430038,56.61458148,50.51200359,-6.333315918,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,29.73630726,-0.184229751,13.73815983,20.61549186,-6.686017809,-1.709183001,22.40982962,-0.485434718,32.56380216,0,22.40982962,-0.485434718,32.56380216,28.48541952,25.5389945,-40.17929568,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,38.86842312,-4.741776993,27.61548385,28.69476576,-3.62684101,6.236104059,34.15667347,-5.849125928,48.05775752,0,34.15667347,-5.849125928,48.05775752,29.73810292,-3.163168434,6.156547655,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,61.85431292,42.254291,32.32332326,51.12308258,39.85458643,19.67966836,59.64730543,44.28369438,37.0780611,0,59.64730543,44.28369438,37.0780611,64.97844365,25.53363561,-9.897397212,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,67.07580317,9.231095042,-13.87035312,61.59809805,5.985160365,-35.53722837,65.1475236,9.610142225,-13.81511236,0,65.1475236,9.610142225,-13.81511236,59.25098775,21.29854189,-47.74758019,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,59.69446726,-2.973690178,-50.72891959,56.49102822,27.80917447,-75.01546858,57.35363084,-3.23181274,-52.24449406,0,57.35363084,-3.23181274,-52.24449406,49.53247414,24.62806686,-71.40743759,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,57.58273125,32.84521927,-23.44330247,50.39342607,33.13853613,-44.84490149,55.09849663,34.78644827,-24.02248163,0,55.09849663,34.78644827,-24.02248163,48.28522592,34.49393824,-40.02518047,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,32.68208456,48.51564493,25.07460684,23.88517536,34.68295093,15.17447393,26.42664603,58.72460453,37.58196636,1,26.42664603,58.72460453,37.58196636,56.22769317,-9.817157439,-4.371639623,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,52.71918655,-38.73675155,4.329947597,46.88251665,-28.75093428,-7.200580742,49.84762722,-43.2413392,6.023465657,0,49.84762722,-43.2413392,6.023465657,50.41702423,-14.69816389,-24.35939224,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,66.72559632,-4.913727447,-28.73647253,62.93164438,4.716625862,-54.37726665,64.78036164,-5.210552182,-29.26395891,0,64.78036164,-5.210552182,-29.26395891,59.0020852,6.176341173,-51.0078689,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,42.73601635,61.55004551,-76.30674086,39.24155661,84.10436362,-104.7559369,38.69578361,68.01467669,-80.64496722,0,38.69578361,68.01467669,-80.64496722,58.93728456,24.65720367,-70.38055493,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,79.27350093,-35.84792946,-22.80312135,79.18505167,-19.39297328,-35.88784194,77.8190392,-37.18709133,-22.94817144,0,77.8190392,-37.18709133,-22.94817144,72.82599948,-2.568166141,-46.85172504,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,71.44581893,-33.53196555,-5.257228396,68.96441801,-31.69348457,-19.53968808,69.71135956,-35.17788399,-4.819336914,0,69.71135956,-35.17788399,-4.819336914,62.21956074,-2.718789373,-45.98621983,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,71.48773021,32.98639086,32.71305959,61.80922107,30.00274719,21.37065719,69.75498297,34.13045817,35.89242642,0,69.75498297,34.13045817,35.89242642,61.24655822,37.51248843,14.34827754,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,48.21824157,23.061807,-42.34261772,41.52437703,34.51374766,-68.2727718,44.89670335,25.24722448,-44.50230844,0,44.89670335,25.24722448,-44.50230844,40.81599431,28.4572087,-53.54609633,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,87.01984148,-33.03508633,84.96692935,84.72278215,-51.43769064,84.84472302,85.77991635,-33.98607752,93.52658326,1,85.77991635,-33.98607752,93.52658326,76.13672902,-33.50251768,67.6678344,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,67.18411427,-26.21271375,-27.23671387,64.53165693,-6.300554278,-50.81862114,65.26103261,-27.69008184,-27.70186343,0,65.26103261,-27.69008184,-27.70186343,59.47086041,-10.98940734,-38.69508742,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,55.86207435,83.75867152,-21.35943951,51.41627551,74.19141229,-35.76429288,53.2506483,88.13166142,-21.88490872,0,53.2506483,88.13166142,-21.88490872,59.95192638,58.83312702,-33.68070522,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,66.81922366,33.30323476,-19.14789759,60.84776308,34.72072449,-43.21584165,64.87854432,34.66766695,-19.31895762,0,64.87854432,34.66766695,-19.31895762,54.9691848,38.3545591,-32.28996719,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,34.19040371,13.32363792,27.81799485,23.35485669,3.268477471,9.966082421,28.38309028,16.48154902,40.66683288,0,28.38309028,16.48154902,40.66683288,58.47112865,-29.45847387,2.964298607,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,38.84353892,-9.191990568,4.705997154,29.68830636,-9.082279508,-7.155064988,34.12689027,-11.29168625,8.101827203,0,34.12689027,-11.29168625,8.101827203,31.46296297,-2.440736989,-5.738785356,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,38.25496125,26.246023,-61.87627873,33.00590771,55.20031743,-88.5898896,33.41994911,30.58079616,-66.75643594,0,33.41994911,30.58079616,-66.75643594,53.8568289,-1.637169278,-43.49985051,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,57.10016106,41.89279288,46.32605402,45.83896329,41.49842136,34.05592843,54.58124299,44.33490303,57.74347149,0,54.58124299,44.33490303,57.74347149,48.46100671,39.54298329,29.22761124,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,85.79052343,-48.03729542,62.19390424,84.96069878,-74.0742765,67.57059008,84.51989833,-49.54511935,66.75666244,0,84.51989833,-49.54511935,66.75666244,78.94901665,-60.69582857,59.88530435,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,81.00231959,-4.58058247,-4.735016254,78.30988384,-10.53668045,-26.38319516,79.60038674,-4.755100431,-4.346411482,0,79.60038674,-4.755100431,-4.346411482,72.87213601,-2.888319808,-21.14527044,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,57.42057006,-57.07103873,42.54717252,53.75004666,-50.96280881,33.95091516,54.92476376,-62.9185386,51.90292052,0,54.92476376,-62.9185386,51.90292052,55.85677412,-49.1669481,42.01545335,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,80.95898432,-52.58542105,32.99056787,80.59402187,-64.19705785,26.3428155,79.55577026,-54.55850245,35.26816429,0,79.55577026,-54.55850245,35.26816429,71.13897787,-50.06184135,18.66629011,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,85.90117827,-5.02084968,23.53538991,83.28164357,-19.85620343,14.32865739,84.63336362,-5.183725686,24.96083927,0,84.63336362,-5.183725686,24.96083927,79.97668323,4.609056642,-17.38484627,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,48.10654267,23.73131337,-4.951687875,37.21598216,19.63484082,-22.10902962,44.77244974,25.9870201,-4.221598625,0,44.77244974,25.9870201,-4.221598625,38.91569073,20.98209978,-14.88104031,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,62.23508454,-23.98787365,-4.638068061,57.03642653,-22.57972151,-17.3280441,60.0504427,-25.63170645,-4.078316489,0,60.0504427,-25.63170645,-4.078316489,52.10748216,-16.45130817,-15.3800302,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,52.45326941,7.21250145,-57.12462506,48.54229432,40.53603465,-88.70487367,49.55785744,7.765526447,-59.41393596,0,49.55785744,7.765526447,-59.41393596,49.97771393,33.17943719,-78.53716825,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,29.11971982,-30.30425613,12.86319637,24.43360469,-8.968598198,1.002439818,21.52719268,-53.08483901,31.50653788,1,21.52719268,-53.08483901,31.50653788,27.92629755,-10.6210768,-5.699748694,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,90.39620751,-18.9767092,9.472264708,90.01465211,-30.60827584,-8.37192995,89.23503776,-19.45873214,10.21063733,0,89.23503776,-19.45873214,10.21063733,82.58260362,1.438474739,-30.02999376,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,38.48787956,37.68298519,-19.08719031,29.42507571,36.57436195,-36.69181311,33.70028562,43.42003257,-20.55202887,0,33.70028562,43.42003257,-20.55202887,60.73747624,-34.30731652,18.42638188,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,95.23129293,-23.84620979,-4.706263238,97.44632829,-27.73550453,-4.402882265,94.17034353,-24.37568399,-4.397635854,0,94.17034353,-24.37568399,-4.397635854,87.94933311,-12.60412406,-20.77701188,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,57.47302109,9.788697592,-19.05173738,50.69890357,11.60749009,-39.6166713,54.98096683,10.39324884,-19.39807502,0,54.98096683,10.39324884,-19.39807502,49.20371038,11.66887021,-30.97580129,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,1.40539487,9.876966008,-23.18453895,10.10715853,0.053429388,-10.79067387,17.19460908,-5.039892936,11.69908488,0,17.19460908,-5.039892936,11.69908488,56.73279835,8.30942154,-35.36361977,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,53.25995422,-44.49508464,15.2200443,47.92438544,-37.22757811,10.43537148,50.4359626,-49.71465861,18.49032488,0,50.4359626,-49.71465861,18.49032488,50.34617935,-31.69940173,3.976395441,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,57.51162585,13.82377075,-33.01536852,51.49060443,23.87350791,-59.81565854,55.02232747,14.68441621,-34.04235131,0,55.02232747,14.68441621,-34.04235131,48.19697388,20.79044661,-52.82881083,,,,,,,
AD,ND,0x3d3c3d,24.15121714,0.68378038,-0.484869159,0x32252c,14.30647988,8.425655622,-2.12945129,0x2d3035,17.91358009,0.285547276,-4.094571652,95.28073837,-23.90591976,47.45990892,96.27193589,-45.91457819,49.04772123,94.22074521,-24.43602251,49.65866867,0,94.22074521,-24.43602251,49.65866867,89.36956851,-24.70325709,21.51545761,,,,,,,
