BinNo,Dsno,Distance,l,a,b,lx,ax,bx
6695,33914,2.28321547631003,90.59878543,-23.90954229,33.08546849,90,-25,35,
6696,33831,2.31137237448742,90.37534492,-33.56797633,71.77506807,90,-35,70,
6697,35841,0.959968494628524,95.12399101,-14.09331919,-4.710007502,95,-15,-5,
6698,35713,2.52379249927198,95.17059064,-28.19023553,28.24923446,95,-30,30,
6699,18034,2.9783975098521,46.92064529,56.95625711,58.83594179,45,55,60,
6700,18032,3.54504645529758,47.00243729,57.23670988,51.88539868,45,55,50,
6701,19878,2.94103161462049,47.77405773,54.77126121,56.90854042,50,55,55,
6702,21835,3.52582902978328,56.78783376,71.99819987,-57.7103891,55,70,-60,
6703,19782,3.63132276078078,52.37474288,46.9882153,26.89581148,50,45,25,
6704,21620,3.03502597445732,57.20140056,47.08895817,-9.961633295,55,45,-10,
6705,23548,3.53266463889252,61.95447276,56.64905042,-47.4372912,60,55,-45,
6706,21496,3.77717606385889,57.14722416,32.48184358,46.87001066,55,30,45,
6707,23420,3.00398927041461,62.00451752,37.76460747,-9.905759427,60,40,-10,
6708,23336,3.35466475047677,62.00952796,28.09395845,18.10722992,60,30,20,
6709,23294,3.57939500011713,62.09171624,23.30008362,37.35522314,60,25,35,
6710,25261,3.05492073822882,66.79668069,38.00345939,-28.54456027,65,40,-30,
6711,25218,2.62957515996479,66.81922366,33.30323476,-19.14789759,65,35,-20,
6712,25133,2.59859525206974,66.86820999,23.2057753,4.792042208,65,25,5,
6713,25091,2.5186181662828,66.75294069,18.83188844,18.61936544,65,20,20,
6714,25049,3.31899507329339,66.8666373,13.71037829,37.4224511,65,15,35,
6715,27060,3.25153473531176,71.49950257,32.89853067,-33.02318518,70,35,-35,
6716,26931,1.8828686336368,71.5550614,18.96986589,-4.743480899,70,20,-5,
6717,26767,1.97223169881201,71.3347363,-1.024790095,73.97141741,70,0,75,
6718,26766,2.47299558453925,71.65930268,-0.969786216,68.4437428,70,0,70,
6719,28687,1.50641829039359,76.33396425,9.331358622,0.206770774,75,10,0,
6720,28522,1.83739641101965,76.35407957,-10.44099639,73.83895897,75,-10,75,
6721,28522,2.80684181328901,76.56405626,-11.22815759,76.98083768,75,-10,75,
6722,30572,2.01117910381957,81.11726874,13.89651972,-23.7434638,80,15,-25,
6723,30486,0.997627801258516,80.97472089,4.822638287,-5.11714623,80,5,-5,
6724,30359,2.08593038609595,81.10585899,-9.795392186,33.24320829,80,-10,35,
6725,30317,2.36707582007332,81.09253185,-14.67283964,52.0742199,80,-15,50,
6726,32074,2.12270570732923,85.75432638,-24.12231251,61.7794763,85,-25,60,
6727,18241,2.61758541033526,46.87278511,78.18975274,-30.2596809,45,80,-30,
6728,18158,2.80148240004823,44.67842965,72.02258202,3.088440919,45,70,5,
6729,20125,1.94288574928575,51.18281818,83.9359241,-58.88488177,50,85,-60,
6730,18156,3.00723655519795,46.56617982,68.89840763,-2.681154011,45,70,-5,
6731,18115,3.11978854459041,46.90563369,63.21380461,16.70620832,45,65,15,
6732,19908,3.13763088952889,52.0885258,62.34045372,-19.92883845,50,60,-20,
6733,19824,3.46911275395989,52.29518752,52.17389477,8.571350611,50,50,10,
6734,19783,3.46261974669132,52.21685714,47.26184422,31.3997645,50,45,30,
6735,21589,3.07777462174618,54.54285978,37.69855516,61.99175076,55,40,60,
6736,21623,3.25329679146777,57.19705917,42.788992,4.06816598,55,45,5,
6737,21537,3.8971166805685,57.27003812,37.4011966,22.93391669,55,35,25,
6738,21499,3.74464554239712,57.09851498,31.96428318,57.59995902,55,30,60,
6739,21497,3.73115528926097,57.1901716,32.42478143,51.80141699,55,30,50,
6740,23504,3.34549156639467,61.83974594,52.22389372,-38.30827147,60,50,-40,
6741,23418,3.1776434951599,62.04659918,42.20900146,-18.98552352,60,40,-20,
6742,23378,2.95318820429127,62.0352107,32.95988579,4.354111475,60,35,5,
6743,23300,2.98309728874352,60.74252647,22.64215894,66.66976328,60,25,65,
6744,23295,3.56851428070111,62.09148768,23.04430375,42.12960692,60,25,40,
6745,25050,3.22300194270885,66.85053339,13.37056832,42.07562523,65,15,40,
6746,27017,2.71779822895946,71.62476104,28.25370427,-23.69729896,70,30,-25,
6747,26974,2.65137582308831,71.69944351,23.32561604,-13.84322696,70,25,-15,
6748,26889,2.16706390752897,71.67875333,13.69802864,9.572420985,70,15,10,
6749,26847,2.24379044309472,71.6052318,9.187911732,23.65897835,70,10,25,
6750,26805,2.68561522483895,71.53222625,4.501416561,42.14854053,70,5,40,
6751,28816,2.67790152590565,76.45791903,23.44033673,-28.38349786,75,25,-30,
6752,28773,1.97781618431782,76.30327447,18.80342383,-19.11601019,75,20,-20,
6753,28730,1.96617478542915,76.44366234,13.86018106,-9.305381314,75,15,-10,
6754,28645,1.67615631087414,76.2772758,4.578326889,13.99987086,75,5,15,
6755,28603,2.08223030697958,76.2347294,-0.047308009,28.32402616,75,0,30,
6756,28561,2.55100289435943,76.18703826,-4.885029926,47.25506936,75,-5,45,
6757,28523,2.79258163677525,76.38619036,-10.41461018,77.61146763,75,-10,80,
6758,30529,1.62599494380968,81.06333303,9.370839577,-13.94295715,80,10,-15,
6759,30401,1.68837412510487,81.19386595,-4.732683684,18.83645659,80,-5,20,
6760,32200,1.12549292456207,85.76902736,-9.633526703,14.26445356,85,-10,15,
6761,32116,2.60076632511767,85.78123998,-19.07635612,42.69771167,85,-20,45,
6762,33999,1.16621053278576,90.64366443,-14.20741054,9.436488637,90,-15,10,
6763,33872,2.76545622167469,90.41667017,-28.331934,52.16603091,90,-30,50,
6764,33832,2.4711651209822,90.40957028,-33.62741782,77.01368503,90,-35,75,
6765,18199,2.48971678356152,46.00853677,75.71251018,-17.16191408,45,75,-15,
6766,18198,2.02737772373055,46.31271418,76.33328286,-20.78063995,45,75,-20,
6767,20082,2.69030482927397,51.50166078,78.10810929,-48.81530404,50,80,-50,
6768,18116,2.97926957050999,46.9396859,63.0247732,21.10097451,45,65,20,
6769,20039,3.12923240455376,51.75804185,72.52604229,-39.23782053,50,75,-40,
6770,19951,3.17884815422018,51.96114499,67.4688468,-29.59530086,50,65,-30,
6771,19866,3.1585949720566,52.29306392,57.14002397,-5.372662668,50,55,-5,
6772,21792,3.44793547569089,57.00937967,66.95885953,-47.99662242,55,65,-50,
6773,19784,3.46859039498582,52.240242,47.07352689,36.64709482,50,45,35,
6774,21749,3.06879784815386,56.95949659,61.88974851,-38.58340411,55,60,-40,
6775,21663,3.28043860249225,57.10641156,52.45668633,-19.46241276,55,50,-20,
6776,21537,3.95218518229021,57.25936882,37.08462606,27.48381852,55,35,25,
6777,21500,2.88640891745431,57.14019278,31.89930915,64.62111208,55,30,65,
6778,23461,3.45508679531942,62.00860322,47.43861843,-28.60132991,60,45,-30,
6779,23337,3.45508523939665,62.06601494,27.89868309,23.19620857,60,30,25,
6780,23296,3.78109184214178,62.09593042,22.81306541,47.26297333,60,25,45,
6781,25176,2.70031512251895,66.86652077,28.05845376,-4.804551352,65,30,-5,
6782,25092,2.98542729140167,66.80443632,18.66853757,23.02921501,65,20,25,
6783,25011,1.97568398236466,65.97025009,11.61140167,69.39557745,65,10,70,
6784,30318,2.43117469936524,81.13089411,-14.77599102,57.14044596,80,-15,55,
6785,32158,2.16230302529154,85.80653888,-14.21714065,28.15279112,85,-15,30,
6786,32075,2.41194801910696,85.78640624,-24.23773501,67.14895569,85,-25,65,
6787,34085,0.595697212977993,90.42238728,-4.674295912,-9.734743516,90,-5,-10,
6788,34042,0.845878783463387,90.40605829,-9.265908935,-0.108341542,90,-10,0,
6789,33957,1.7590639180933,90.3630312,-18.97337096,23.61849827,90,-20,25,
6790,33915,2.72476376318057,90.38400641,-23.71704577,37.62704718,90,-25,40,
6791,33834,2.20893599672962,90.37861372,-34.08677635,83.02463359,90,-35,85,
6792,35756,2.0096911077998,95.20627574,-23.40740183,18.79172034,95,-25,20,
6793,18242,3.07498975600978,46.87776733,77.65675418,-25.66238273,45,80,-25,
6794,18157,2.98099025081898,46.60932182,68.90485934,2.257665407,45,70,0,
6795,18118,2.83871987873144,46.74754788,62.76737731,30.14072271,45,65,30,
6796,18117,2.81373824524273,46.86246617,63.12974781,25.9749356,45,65,25,
6797,21879,3.57913606808437,56.61843579,77.08302203,-62.58092997,55,75,-65,
6798,19870,3.78390474648339,52.24138283,52.50732912,13.24479915,50,55,15,
6799,19786,3.08979828561578,52.19131266,46.58495556,46.4942952,50,45,45,
6800,19785,3.29096266269014,52.29383522,47.00827373,41.23919,50,45,40,
6801,21706,3.33021613899322,57.17278483,57.09825121,-28.59761365,55,55,-30,
6802,21621,3.31416587765192,57.16106488,47.45841008,-5.519339896,55,45,-5,
6803,21624,3.56259363840734,57.2607544,42.55744541,8.729177412,55,45,10,
6804,23592,3.18349173266319,61.83092886,61.37336739,-52.2127316,60,60,-50,
6805,23376,3.21897606973347,62.08548054,37.44788005,-4.856957644,60,35,-5,
6806,23379,3.33013273398882,62.07233414,32.66208039,8.847026828,60,35,10,
6807,25348,3.64046786626613,66.75454525,47.58252349,-42.91904239,65,50,-45,
6808,23297,3.8036763936665,62.11820433,22.68081512,52.14535452,60,25,50,
6809,25134,2.41046593494731,66.75943773,23.70962494,8.975472254,65,25,10,
6810,25051,3.35784779772547,66.9398195,13.44277898,47.25550545,65,15,45,
6811,26932,2.1414703719699,71.59414728,18.57066964,0.040056531,70,20,0,
6812,26848,2.50627469657113,71.63168681,8.915754021,28.4368552,70,10,30,
6813,26806,2.7850004132686,71.59637297,4.479803913,47.22198485,70,5,45,
6814,28604,2.4117448806261,76.2548052,-0.32660445,32.96645462,75,0,35,
6815,28562,2.44482645682083,76.24355994,-4.902747218,52.10268328,75,-5,50,
6816,30444,1.11077125438091,80.98678781,0.058258558,9.493375348,80,0,10,
6817,30360,2.46928987224823,81.19441152,-9.718640372,37.85719568,80,-10,40,
6818,32243,0.828636059427934,85.82825882,-5.009790882,4.976995985,85,-5,5,
6819,32116,2.67797310652263,85.78966225,-19.38570047,47.48407117,85,-20,45,
6820,32076,2.46464674795223,85.76334776,-24.62562467,72.31335836,85,-25,70,
6821,33873,2.57430672898055,90.42248513,-28.64096147,57.14512837,90,-30,55,
6822,35714,2.54758686402653,95.23418679,-28.29954986,33.1174951,95,-30,35,
6823,18200,2.56626872122168,46.07935149,75.327584,-12.3050866,45,75,-10,
6824,20169,2.73748724013381,51.31450735,88.24192142,-63.36443694,50,90,-65,
6825,18159,2.06286617296866,44.93546178,71.81350841,10.98103971,45,70,10,
6826,18158,2.58519064027757,46.41983591,68.94991707,6.888015486,45,70,5,
6827,18119,2.65223376389548,46.70558461,62.96894727,35.01224273,45,65,35,
6828,19954,3.28113253620601,52.1113458,62.51068972,-15.33374236,50,65,-15,
6829,19867,3.27156213896242,52.20392955,57.26612265,-0.842912512,50,55,0,
6830,19825,3.97058568659488,52.24174962,52.22982925,17.40166002,50,50,15,
6831,19789,2.53655376364956,51.97061101,46.58313625,59.78910463,50,45,60,
6832,19787,3.16382559786131,52.26222255,46.58987302,51.5376753,50,45,50,
6833,21583,3.73294835242378,57.19131155,37.70178419,31.96246304,55,40,30,
6834,23300,1.60892615877519,60.24317689,26.11523505,63.86608679,60,25,65,
6835,23338,3.75834777459249,62.15704648,27.88402038,27.76505957,60,30,30,
6836,23300,3.39393454287752,61.82624405,22.57002731,63.49041162,60,25,65,
6837,23298,4.07574508847012,62.14440747,22.56946383,57.4709732,60,25,55,
6838,25260,3.62545167022926,66.91349916,42.31410039,-32.96840945,65,40,-35,
6839,25262,3.31180080499137,66.88925516,37.61067642,-23.7000491,65,40,-25,
6840,25219,2.85297704937279,66.94249941,33.07050205,-14.19799517,65,35,-15,
6841,25093,3.14854715288205,66.85223228,18.47866886,27.95839859,65,20,30,
6842,25052,2.81363277881332,66.70820092,13.7395532,51.8465787,65,15,50,
6843,27104,3.64613663633672,71.5929869,37.50215147,-37.87456879,70,40,-40,
6844,26890,1.99144393386841,71.52484059,14.06295185,14.12670115,70,15,15,
6845,26807,2.69526994124326,71.58402299,4.166500776,52.01510056,70,5,50,
6846,28688,1.62230499786942,76.44674598,9.266315211,5.022499019,75,10,5,
6847,28646,1.91813768016366,76.34441583,4.416148083,18.76269843,75,5,20,
6848,28563,2.4426276113437,76.22226277,-5.276149044,57.09672246,75,-5,55,
6849,30402,1.75140427526347,80.98848706,-4.555748897,23.62415436,80,-5,25,
6850,30319,2.07893071512981,80.93620025,-14.29125012,61.71556277,80,-15,60,
6851,30278,2.5638349653622,81.88328192,-19.01802241,81.43604281,80,-20,80,
6852,32286,0.97703238084095,85.89593826,-0.307934469,-4.761120804,85,0,-5,
6853,33835,2.25734874950098,90.43531003,-33.95164393,88.04882648,90,-35,90,
6854,35799,1.50957380903171,95.23382094,-18.68596486,9.294696871,95,-20,10,
6855,18199,1.76633135957922,46.47388318,75.90482292,-14.64098701,45,75,-15,
6856,20126,1.06368562041788,50.86808553,84.53440924,-54.59865245,50,85,-55,
6857,18121,2.61658447126924,46.59119383,62.92700761,44.86839817,45,65,45,
6858,18120,2.7403151260342,46.78759191,62.92440785,39.92410942,45,65,40,
6859,19952,3.06096635012495,51.9256707,67.34741766,-24.61149301,50,65,-25,
6860,21836,3.36024585104043,56.84435281,71.89421872,-52.92598208,55,70,-55,
6861,19826,3.65074754394319,52.23580798,51.92588339,22.14944027,50,50,20,
6862,19789,3.38525333991003,52.1024455,46.83579082,61.91560308,50,45,60,
6863,21664,3.13724009647463,57.22785687,52.20307423,-14.84064779,55,50,-15,
6864,21622,2.96971240659099,57.1694511,46.98333536,-0.423148381,55,45,0,
6865,21580,3.69944070319399,57.34131538,42.39716971,13.43230067,55,40,15,
6866,21539,3.8569542857173,57.19576987,37.45280256,37.00958967,55,35,35,
6867,23548,3.44898485717329,61.95144054,56.76285727,-42.76847348,60,55,-45,
6868,23464,3.08655292792579,62.04477361,42.71471744,-14.64901071,60,45,-15,
6869,23338,3.65716206586983,61.91032925,28.00616978,32.39794028,60,30,30,
6870,23301,3.71727663430534,61.89035013,22.66924505,67.80630373,60,25,70,
6871,25177,2.43821609337231,66.71411027,28.27643504,-0.189861868,65,30,0,
6872,25053,2.90641484520795,66.72003952,13.56730603,56.85367184,65,15,55,
6873,27061,3.37460786388132,71.63941628,32.64889225,-28.21882487,70,35,-30,
6874,27018,2.30453110382101,71.48028882,28.38687418,-19.28067135,70,30,-20,
6875,26975,2.19812150556461,71.57962428,23.62519147,-9.331848226,70,25,-10,
6876,26849,2.76012492579492,71.67262466,8.733226614,33.20670651,70,10,35,
6877,26808,2.79552021453323,71.57798553,3.8941888,57.02535837,70,5,55,
6878,28860,2.68322429948621,76.20533125,28.4041621,-33.21109793,75,30,-35,
6879,28731,1.56096347547097,76.29962981,14.1407712,-4.903588393,75,15,-5,
6880,30616,2.53760999543296,81.08852261,18.62501609,-28.16587834,80,20,-30,
6881,30487,1.13709759437856,81.09848349,4.730353887,0.116687339,80,5,0,
6882,30360,2.7099289578012,80.96176437,-9.542863377,42.49193707,80,-10,40,
6883,30320,2.15042013991386,80.91657123,-14.65247038,66.91400813,80,-15,65,
6884,32329,1.06628694453062,85.75785165,4.925900136,-14.25358327,85,5,-15,
6885,32201,1.45288374080986,85.86449829,-9.638534064,18.8896594,85,-10,20,
6886,32159,2.10959263351303,85.84929108,-14.44073491,33.15167419,85,-15,35,
6887,32078,2.22777421374008,85.81231263,-24.60516472,77.9635248,85,-25,80,
6888,32034,3.15276881856347,86.97913431,-27.55905437,85.25448583,85,-30,85,
6889,34000,1.39139630283924,90.44348777,-14.09291996,14.04265572,90,-15,15,
6890,33915,2.7601143586389,90.43078578,-23.85995416,42.47647943,90,-25,40,
6891,33874,2.33829353728915,90.44209497,-28.83563625,61.97899615,90,-30,60,
6892,35842,1.02812542012024,95.25212018,-14.02460973,-0.205161194,95,-15,0,
6893,18200,2.41454585675566,46.20720565,75.08644649,-7.910690732,45,75,-10,
6894,18198,3.22609050613775,47.08731171,77.36180932,-20.68749292,45,75,-20,
6895,18161,1.49974851475725,44.97866854,71.49602582,19.89657214,45,70,20,
6896,18159,2.26426146980929,46.53765248,69.11987452,11.4099234,45,70,10,
6897,20083,2.17492981875478,51.45938003,78.45272475,-44.54561146,50,80,-45,
6898,18124,2.95287791123942,46.58635236,62.60559675,59.31457515,45,65,60,
6899,18122,2.94338179768604,46.68117953,62.90470685,51.20286259,45,65,50,
6900,20040,2.93103101922023,51.74530975,72.75299682,-34.2958598,50,75,-35,
6901,21924,3.4769760888456,56.49562065,82.08584822,-67.3455743,55,80,-65,
6902,19910,3.31971918949842,52.00546082,62.48572146,-10.90545636,50,60,-10,
6903,19868,3.48100160528573,52.13663511,57.45225895,3.759601425,50,55,5,
6904,19827,3.42645417291706,52.08043194,52.12499428,26.70199602,50,50,25,
6905,21793,3.17002777269509,56.96611256,66.81707882,-43.30244233,55,65,-45,
6906,21750,2.99565359557913,56.94595315,61.91143167,-33.76159951,55,60,-35,
6907,21707,3.08894422167149,57.09378442,57.17619654,-24.35052958,55,55,-25,
6908,21581,3.61749176846278,57.08894904,42.37295874,18.24170383,55,40,20,
6909,21540,3.73945795125495,57.21719341,37.28281475,41.96376067,55,35,40,
6910,23505,3.38719178518136,62.05700718,52.02187129,-33.2240985,60,50,-35,
6911,23507,3.26896206593919,61.9505496,47.62678056,-23.88227967,60,50,-25,
6912,23422,2.97809181695428,62.00764702,37.87213345,-0.557286514,60,40,0,
6913,23380,2.96050407991367,62.00698528,33.19595963,13.78261229,60,35,15,
6914,25347,3.58392041639892,66.66562558,52.05853297,-47.58491843,65,50,-50,
6915,25135,2.50433874479064,66.87208478,23.65011691,14.027978,65,25,15,
6916,25094,3.28672612614717,66.91594096,18.37882688,32.87784624,65,20,35,
6917,25054,3.4159926969241,66.73319523,13.40187067,62.47204835,65,15,60,
6918,26809,3.20496743420712,71.57581542,3.646503605,62.44062892,70,5,60,
6919,28817,2.44579833331017,76.32000642,23.52101121,-23.56748309,75,25,-25,
6920,28774,2.33202611607523,76.42050066,18.54687979,-13.85589977,75,20,-15,
6921,28605,2.67035554827719,76.37208302,-0.139619093,37.71336635,75,0,40,
6922,28564,2.65974382025303,76.29366827,-5.191077641,62.31606324,75,-5,60,
6923,30573,1.68217969944121,81.03221182,14.25057273,-18.90335691,80,15,-20,
6924,30530,1.58181375462829,81.19060544,9.288876424,-9.239147386,80,10,-10,
6925,30321,2.64305727629515,80.90113854,-14.9826107,72.48463251,80,-15,70,
6926,32117,2.57499461607953,85.88006815,-19.22750932,52.29332411,85,-20,50,
6927,32079,0.874740555350468,85.53700402,-24.56527089,84.4635223,85,-25,85,
6928,33958,2.19770347881922,90.4578902,-18.90676238,28.1493059,90,-20,30,
6929,35757,1.90124879527048,95.25274979,-23.67125263,23.6638507,95,-25,25,
6930,35715,2.5295911706847,95.25477267,-28.62104706,37.89467077,95,-30,40,
6931,18201,2.17087792388378,46.1353437,74.60872285,-3.191517809,45,75,-5,
6932,18200,2.39643302739863,46.4552407,75.28535362,-8.117517843,45,75,-10,
6933,18163,1.05358982814207,44.87125122,70.89975548,30.53283708,45,70,30,
6934,18160,2.18402884356307,46.46849576,69.03171219,16.29457364,45,70,15,
6935,19869,3.6642301476666,52.11164875,57.08514193,7.850650037,50,55,10,
6936,19828,3.219289577728,52.10657773,51.94108956,31.46912456,50,50,30,
6937,23636,3.44881613075282,61.78343963,66.80308757,-57.33721009,60,65,-55,
6938,21542,3.21295909192289,57.1660895,36.76504596,51.58611953,55,35,50,
6939,21541,3.60159278219418,57.25516986,37.19032593,46.7573138,55,35,45,
6940,23339,3.71792077171851,62.01717677,28.06549846,37.45186389,60,30,35,
6941,25220,2.5867923116379,66.76901601,33.14132789,-9.672258017,65,35,-10,
6942,25094,3.22603246200932,66.65987981,18.50224527,37.32568597,65,20,35,
6943,25056,2.81187021076944,66.7202056,13.0720433,71.10927442,65,15,70,
6944,26933,2.22841820979159,71.74482083,18.61393992,5.016895075,70,20,5,
6945,26891,2.35975661904468,71.64240515,14.13265194,18.54443689,70,15,20,
6946,26850,2.90840987041214,71.49034459,9.14898535,37.65191673,70,10,40,
6947,26811,2.94940156541484,71.58254786,3.457965333,68.04637748,70,5,70,
6948,28689,1.4876720670408,76.25824086,9.46860614,9.410408037,75,10,10,
6949,28647,2.13938536665205,76.42726625,4.351428658,23.5442404,75,5,25,
6950,28565,2.6674748315145,76.29374356,-5.411463411,67.29615928,75,-5,65,
6951,30445,1.34248346593677,81.10005732,0.082223057,14.23490189,80,0,15,
